Codigo,Año,Mes,NO2,Estacion,Longitud,Latitud
57,2015,12,62.1,Sanchinarro,-3.6605173,40.4942012
57,2016,1,40.65,Sanchinarro,-3.6605173,40.4942012
57,2016,2,29.77,Sanchinarro,-3.6605173,40.4942012
57,2016,3,32.48,Sanchinarro,-3.6605173,40.4942012
57,2016,4,28.1,Sanchinarro,-3.6605173,40.4942012
57,2016,5,26.32,Sanchinarro,-3.6605173,40.4942012
57,2016,6,22.06,Sanchinarro,-3.6605173,40.4942012
57,2016,7,25.32,Sanchinarro,-3.6605173,40.4942012
57,2016,8,22.52,Sanchinarro,-3.6605173,40.4942012
57,2016,9,34.87,Sanchinarro,-3.6605173,40.4942012
57,2016,10,42.35,Sanchinarro,-3.6605173,40.4942012
57,2016,11,44.0,Sanchinarro,-3.6605173,40.4942012
57,2016,12,52.52,Sanchinarro,-3.6605173,40.4942012
57,2017,1,50.29,Sanchinarro,-3.6605173,40.4942012
57,2017,2,33.39,Sanchinarro,-3.6605173,40.4942012
57,2017,3,35.74,Sanchinarro,-3.6605173,40.4942012
57,2017,4,22.68,Sanchinarro,-3.6605173,40.4942012
57,2017,5,23.06,Sanchinarro,-3.6605173,40.4942012
57,2017,6,23.0,Sanchinarro,-3.6605173,40.4942012
57,2017,7,24.71,Sanchinarro,-3.6605173,40.4942012
57,2017,8,20.71,Sanchinarro,-3.6605173,40.4942012
57,2017,9,30.03,Sanchinarro,-3.6605173,40.4942012
57,2017,10,42.58,Sanchinarro,-3.6605173,40.4942012
57,2017,11,55.23,Sanchinarro,-3.6605173,40.4942012
57,2017,12,48.81,Sanchinarro,-3.6605173,40.4942012
57,2018,1,46.06,Sanchinarro,-3.6605173,40.4942012
57,2018,2,35.68,Sanchinarro,-3.6605173,40.4942012
57,2018,3,25.1,Sanchinarro,-3.6605173,40.4942012
57,2018,4,23.52,Sanchinarro,-3.6605173,40.4942012
57,2018,5,23.0,Sanchinarro,-3.6605173,40.4942012
57,2018,6,19.71,Sanchinarro,-3.6605173,40.4942012
57,2018,7,19.97,Sanchinarro,-3.6605173,40.4942012
57,2018,8,20.71,Sanchinarro,-3.6605173,40.4942012
57,2018,9,27.81,Sanchinarro,-3.6605173,40.4942012
57,2018,10,34.81,Sanchinarro,-3.6605173,40.4942012
57,2018,11,38.19,Sanchinarro,-3.6605173,40.4942012
57,2018,12,55.65,Sanchinarro,-3.6605173,40.4942012
57,2019,1,53.97,Sanchinarro,-3.6605173,40.4942012
57,2019,2,47.26,Sanchinarro,-3.6605173,40.4942012
57,2019,3,31.29,Sanchinarro,-3.6605173,40.4942012
57,2019,4,24.19,Sanchinarro,-3.6605173,40.4942012
57,2019,5,17.35,Sanchinarro,-3.6605173,40.4942012
57,2019,6,20.1,Sanchinarro,-3.6605173,40.4942012
57,2019,7,21.9,Sanchinarro,-3.6605173,40.4942012
57,2019,8,21.68,Sanchinarro,-3.6605173,40.4942012
57,2019,9,25.06,Sanchinarro,-3.6605173,40.4942012
57,2019,10,37.81,Sanchinarro,-3.6605173,40.4942012
57,2019,11,25.16,Sanchinarro,-3.6605173,40.4942012
57,2019,12,38.19,Sanchinarro,-3.6605173,40.4942012
57,2020,1,44.0,Sanchinarro,-3.6605173,40.4942012
57,2020,2,38.71,Sanchinarro,-3.6605173,40.4942012
57,2020,3,18.61,Sanchinarro,-3.6605173,40.4942012
57,2020,4,9.52,Sanchinarro,-3.6605173,40.4942012
57,2020,5,9.16,Sanchinarro,-3.6605173,40.4942012
57,2020,6,11.32,Sanchinarro,-3.6605173,40.4942012
57,2020,7,14.35,Sanchinarro,-3.6605173,40.4942012
57,2020,8,17.42,Sanchinarro,-3.6605173,40.4942012
57,2020,9,22.68,Sanchinarro,-3.6605173,40.4942012
57,2020,10,26.48,Sanchinarro,-3.6605173,40.4942012
57,2020,11,37.39,Sanchinarro,-3.6605173,40.4942012
57,2020,12,29.55,Sanchinarro,-3.6605173,40.4942012
57,2021,1,43.03,Sanchinarro,-3.6605173,40.4942012
57,2021,2,27.06,Sanchinarro,-3.6605173,40.4942012
57,2021,3,24.55,Sanchinarro,-3.6605173,40.4942012
57,2021,4,19.06,Sanchinarro,-3.6605173,40.4942012
57,2021,5,15.71,Sanchinarro,-3.6605173,40.4942012
57,2021,6,15.61,Sanchinarro,-3.6605173,40.4942012
57,2021,7,17.71,Sanchinarro,-3.6605173,40.4942012
57,2021,8,17.42,Sanchinarro,-3.6605173,40.4942012
57,2021,9,22.42,Sanchinarro,-3.6605173,40.4942012
57,2021,10,32.06,Sanchinarro,-3.6605173,40.4942012
57,2021,11,31.94,Sanchinarro,-3.6605173,40.4942012
57,2021,12,37.65,Sanchinarro,-3.6605173,40.4942012
57,2022,1,42.26,Sanchinarro,-3.6605173,40.4942012
57,2022,2,33.65,Sanchinarro,-3.6605173,40.4942012
57,2022,3,21.48,Sanchinarro,-3.6605173,40.4942012
57,2022,4,16.81,Sanchinarro,-3.6605173,40.4942012
57,2022,5,15.26,Sanchinarro,-3.6605173,40.4942012
57,2022,6,15.35,Sanchinarro,-3.6605173,40.4942012
57,2022,7,16.87,Sanchinarro,-3.6605173,40.4942012
57,2022,8,18.65,Sanchinarro,-3.6605173,40.4942012
57,2022,9,22.13,Sanchinarro,-3.6605173,40.4942012
57,2022,10,34.68,Sanchinarro,-3.6605173,40.4942012
57,2022,11,28.65,Sanchinarro,-3.6605173,40.4942012
57,2022,12,34.58,Sanchinarro,-3.6605173,40.4942012
58,2013,1,21.26,El Pardo,-3.7746101,40.5180701
58,2013,2,13.16,El Pardo,-3.7746101,40.5180701
58,2013,3,11.16,El Pardo,-3.7746101,40.5180701
58,2013,4,13.84,El Pardo,-3.7746101,40.5180701
58,2013,5,17.03,El Pardo,-3.7746101,40.5180701
58,2013,6,14.84,El Pardo,-3.7746101,40.5180701
58,2013,7,23.32,El Pardo,-3.7746101,40.5180701
58,2013,8,19.0,El Pardo,-3.7746101,40.5180701
58,2013,9,21.87,El Pardo,-3.7746101,40.5180701
58,2013,10,18.84,El Pardo,-3.7746101,40.5180701
58,2013,11,16.84,El Pardo,-3.7746101,40.5180701
58,2013,12,27.71,El Pardo,-3.7746101,40.5180701
58,2014,1,13.0,El Pardo,-3.7746101,40.5180701
58,2014,2,12.0,El Pardo,-3.7746101,40.5180701
58,2014,3,15.03,El Pardo,-3.7746101,40.5180701
58,2014,4,10.9,El Pardo,-3.7746101,40.5180701
58,2014,5,9.16,El Pardo,-3.7746101,40.5180701
58,2014,6,9.77,El Pardo,-3.7746101,40.5180701
58,2014,7,9.52,El Pardo,-3.7746101,40.5180701
58,2014,8,8.16,El Pardo,-3.7746101,40.5180701
58,2014,9,13.26,El Pardo,-3.7746101,40.5180701
58,2014,10,16.39,El Pardo,-3.7746101,40.5180701
58,2014,11,11.94,El Pardo,-3.7746101,40.5180701
58,2014,12,21.29,El Pardo,-3.7746101,40.5180701
58,2015,1,26.55,El Pardo,-3.7746101,40.5180701
58,2015,2,11.48,El Pardo,-3.7746101,40.5180701
58,2015,3,12.77,El Pardo,-3.7746101,40.5180701
58,2015,4,9.32,El Pardo,-3.7746101,40.5180701
58,2015,5,12.06,El Pardo,-3.7746101,40.5180701
58,2015,6,14.94,El Pardo,-3.7746101,40.5180701
58,2015,7,17.55,El Pardo,-3.7746101,40.5180701
58,2015,8,12.9,El Pardo,-3.7746101,40.5180701
58,2015,9,18.29,El Pardo,-3.7746101,40.5180701
58,2015,10,21.65,El Pardo,-3.7746101,40.5180701
58,2015,11,23.23,El Pardo,-3.7746101,40.5180701
58,2015,12,32.58,El Pardo,-3.7746101,40.5180701
58,2016,1,20.42,El Pardo,-3.7746101,40.5180701
58,2016,2,14.06,El Pardo,-3.7746101,40.5180701
58,2016,3,14.74,El Pardo,-3.7746101,40.5180701
58,2016,4,14.29,El Pardo,-3.7746101,40.5180701
58,2016,5,12.52,El Pardo,-3.7746101,40.5180701
58,2016,6,12.77,El Pardo,-3.7746101,40.5180701
58,2016,7,15.58,El Pardo,-3.7746101,40.5180701
58,2016,8,14.32,El Pardo,-3.7746101,40.5180701
58,2016,9,21.1,El Pardo,-3.7746101,40.5180701
58,2016,10,23.0,El Pardo,-3.7746101,40.5180701
58,2016,11,22.97,El Pardo,-3.7746101,40.5180701
58,2016,12,25.19,El Pardo,-3.7746101,40.5180701
58,2017,1,27.87,El Pardo,-3.7746101,40.5180701
58,2017,2,15.58,El Pardo,-3.7746101,40.5180701
58,2017,3,15.1,El Pardo,-3.7746101,40.5180701
58,2017,4,10.97,El Pardo,-3.7746101,40.5180701
58,2017,5,11.77,El Pardo,-3.7746101,40.5180701
58,2017,6,13.48,El Pardo,-3.7746101,40.5180701
58,2017,7,14.55,El Pardo,-3.7746101,40.5180701
58,2017,8,11.97,El Pardo,-3.7746101,40.5180701
58,2017,9,16.29,El Pardo,-3.7746101,40.5180701
58,2017,10,23.19,El Pardo,-3.7746101,40.5180701
58,2017,11,29.03,El Pardo,-3.7746101,40.5180701
58,2017,12,24.58,El Pardo,-3.7746101,40.5180701
58,2018,1,20.65,El Pardo,-3.7746101,40.5180701
58,2018,2,16.23,El Pardo,-3.7746101,40.5180701
58,2018,3,9.68,El Pardo,-3.7746101,40.5180701
58,2018,4,10.03,El Pardo,-3.7746101,40.5180701
58,2018,5,9.52,El Pardo,-3.7746101,40.5180701
58,2018,6,10.26,El Pardo,-3.7746101,40.5180701
58,2018,7,10.19,El Pardo,-3.7746101,40.5180701
58,2018,8,11.74,El Pardo,-3.7746101,40.5180701
58,2018,9,16.03,El Pardo,-3.7746101,40.5180701
58,2018,10,18.42,El Pardo,-3.7746101,40.5180701
58,2018,11,18.03,El Pardo,-3.7746101,40.5180701
58,2018,12,25.32,El Pardo,-3.7746101,40.5180701
58,2019,1,24.77,El Pardo,-3.7746101,40.5180701
58,2019,2,21.74,El Pardo,-3.7746101,40.5180701
58,2019,3,15.48,El Pardo,-3.7746101,40.5180701
58,2019,4,10.81,El Pardo,-3.7746101,40.5180701
58,2019,5,9.48,El Pardo,-3.7746101,40.5180701
58,2019,6,11.87,El Pardo,-3.7746101,40.5180701
58,2019,7,12.32,El Pardo,-3.7746101,40.5180701
58,2019,8,12.94,El Pardo,-3.7746101,40.5180701
58,2019,9,14.94,El Pardo,-3.7746101,40.5180701
58,2019,10,21.65,El Pardo,-3.7746101,40.5180701
58,2019,11,11.52,El Pardo,-3.7746101,40.5180701
58,2019,12,18.94,El Pardo,-3.7746101,40.5180701
58,2020,1,23.16,El Pardo,-3.7746101,40.5180701
58,2020,2,18.35,El Pardo,-3.7746101,40.5180701
58,2020,3,8.58,El Pardo,-3.7746101,40.5180701
58,2020,4,4.77,El Pardo,-3.7746101,40.5180701
58,2020,5,5.26,El Pardo,-3.7746101,40.5180701
58,2020,6,8.13,El Pardo,-3.7746101,40.5180701
58,2020,7,11.45,El Pardo,-3.7746101,40.5180701
58,2020,8,12.48,El Pardo,-3.7746101,40.5180701
58,2020,9,13.97,El Pardo,-3.7746101,40.5180701
58,2020,10,14.68,El Pardo,-3.7746101,40.5180701
58,2020,11,17.74,El Pardo,-3.7746101,40.5180701
58,2020,12,14.32,El Pardo,-3.7746101,40.5180701
58,2021,1,21.61,El Pardo,-3.7746101,40.5180701
58,2021,2,13.61,El Pardo,-3.7746101,40.5180701
58,2021,3,14.06,El Pardo,-3.7746101,40.5180701
58,2021,4,11.61,El Pardo,-3.7746101,40.5180701
58,2021,5,9.81,El Pardo,-3.7746101,40.5180701
58,2021,6,11.32,El Pardo,-3.7746101,40.5180701
58,2021,7,12.16,El Pardo,-3.7746101,40.5180701
58,2021,8,12.32,El Pardo,-3.7746101,40.5180701
58,2021,9,15.19,El Pardo,-3.7746101,40.5180701
58,2021,10,18.77,El Pardo,-3.7746101,40.5180701
58,2021,11,16.58,El Pardo,-3.7746101,40.5180701
58,2021,12,17.87,El Pardo,-3.7746101,40.5180701
58,2022,1,20.06,El Pardo,-3.7746101,40.5180701
58,2022,2,17.13,El Pardo,-3.7746101,40.5180701
58,2022,3,12.39,El Pardo,-3.7746101,40.5180701
58,2022,4,8.58,El Pardo,-3.7746101,40.5180701
58,2022,5,9.94,El Pardo,-3.7746101,40.5180701
58,2022,6,9.23,El Pardo,-3.7746101,40.5180701
58,2022,7,12.0,El Pardo,-3.7746101,40.5180701
58,2022,8,15.39,El Pardo,-3.7746101,40.5180701
58,2022,9,14.23,El Pardo,-3.7746101,40.5180701
58,2022,10,20.0,El Pardo,-3.7746101,40.5180701
58,2022,11,13.74,El Pardo,-3.7746101,40.5180701
58,2022,12,17.23,El Pardo,-3.7746101,40.5180701
59,2013,1,25.81,Juan Carlos I,-3.6163407,40.4607255
59,2013,2,16.84,Juan Carlos I,-3.6163407,40.4607255
59,2013,3,15.35,Juan Carlos I,-3.6163407,40.4607255
59,2013,4,13.0,Juan Carlos I,-3.6163407,40.4607255
59,2013,5,8.42,Juan Carlos I,-3.6163407,40.4607255
59,2013,6,11.35,Juan Carlos I,-3.6163407,40.4607255
59,2013,7,15.55,Juan Carlos I,-3.6163407,40.4607255
59,2013,8,14.97,Juan Carlos I,-3.6163407,40.4607255
59,2013,9,22.32,Juan Carlos I,-3.6163407,40.4607255
59,2013,10,26.77,Juan Carlos I,-3.6163407,40.4607255
59,2013,11,21.71,Juan Carlos I,-3.6163407,40.4607255
59,2013,12,30.26,Juan Carlos I,-3.6163407,40.4607255
59,2014,1,17.77,Juan Carlos I,-3.6163407,40.4607255
59,2014,2,22.1,Juan Carlos I,-3.6163407,40.4607255
59,2014,3,20.16,Juan Carlos I,-3.6163407,40.4607255
59,2014,4,17.0,Juan Carlos I,-3.6163407,40.4607255
59,2014,5,11.52,Juan Carlos I,-3.6163407,40.4607255
59,2014,6,11.03,Juan Carlos I,-3.6163407,40.4607255
59,2014,7,12.74,Juan Carlos I,-3.6163407,40.4607255
59,2014,8,13.32,Juan Carlos I,-3.6163407,40.4607255
59,2014,9,18.68,Juan Carlos I,-3.6163407,40.4607255
59,2014,10,27.03,Juan Carlos I,-3.6163407,40.4607255
59,2014,11,29.35,Juan Carlos I,-3.6163407,40.4607255
59,2014,12,38.87,Juan Carlos I,-3.6163407,40.4607255
59,2015,1,42.06,Juan Carlos I,-3.6163407,40.4607255
59,2015,2,21.9,Juan Carlos I,-3.6163407,40.4607255
59,2015,3,29.61,Juan Carlos I,-3.6163407,40.4607255
59,2015,4,16.81,Juan Carlos I,-3.6163407,40.4607255
59,2015,5,12.9,Juan Carlos I,-3.6163407,40.4607255
59,2015,6,12.65,Juan Carlos I,-3.6163407,40.4607255
59,2015,7,21.1,Juan Carlos I,-3.6163407,40.4607255
59,2015,8,15.19,Juan Carlos I,-3.6163407,40.4607255
59,2015,9,18.77,Juan Carlos I,-3.6163407,40.4607255
59,2015,10,21.68,Juan Carlos I,-3.6163407,40.4607255
59,2015,11,29.06,Juan Carlos I,-3.6163407,40.4607255
59,2015,12,33.16,Juan Carlos I,-3.6163407,40.4607255
59,2016,1,23.42,Juan Carlos I,-3.6163407,40.4607255
59,2016,2,16.65,Juan Carlos I,-3.6163407,40.4607255
59,2016,3,20.29,Juan Carlos I,-3.6163407,40.4607255
59,2016,4,16.13,Juan Carlos I,-3.6163407,40.4607255
59,2016,5,17.23,Juan Carlos I,-3.6163407,40.4607255
59,2016,6,14.48,Juan Carlos I,-3.6163407,40.4607255
59,2016,7,16.29,Juan Carlos I,-3.6163407,40.4607255
59,2016,8,15.9,Juan Carlos I,-3.6163407,40.4607255
59,2016,9,25.26,Juan Carlos I,-3.6163407,40.4607255
59,2016,10,29.74,Juan Carlos I,-3.6163407,40.4607255
59,2016,11,23.23,Juan Carlos I,-3.6163407,40.4607255
59,2016,12,25.84,Juan Carlos I,-3.6163407,40.4607255
59,2017,1,28.32,Juan Carlos I,-3.6163407,40.4607255
59,2017,2,28.97,Juan Carlos I,-3.6163407,40.4607255
59,2017,3,33.97,Juan Carlos I,-3.6163407,40.4607255
59,2017,4,19.52,Juan Carlos I,-3.6163407,40.4607255
59,2017,5,20.29,Juan Carlos I,-3.6163407,40.4607255
59,2017,6,18.0,Juan Carlos I,-3.6163407,40.4607255
59,2017,7,21.23,Juan Carlos I,-3.6163407,40.4607255
59,2017,8,17.74,Juan Carlos I,-3.6163407,40.4607255
59,2017,9,28.19,Juan Carlos I,-3.6163407,40.4607255
59,2017,10,35.77,Juan Carlos I,-3.6163407,40.4607255
59,2017,11,43.52,Juan Carlos I,-3.6163407,40.4607255
59,2017,12,41.68,Juan Carlos I,-3.6163407,40.4607255
59,2018,1,36.06,Juan Carlos I,-3.6163407,40.4607255
59,2018,2,27.97,Juan Carlos I,-3.6163407,40.4607255
59,2018,3,21.42,Juan Carlos I,-3.6163407,40.4607255
59,2018,4,19.77,Juan Carlos I,-3.6163407,40.4607255
59,2018,5,18.48,Juan Carlos I,-3.6163407,40.4607255
59,2018,6,15.26,Juan Carlos I,-3.6163407,40.4607255
59,2018,7,18.06,Juan Carlos I,-3.6163407,40.4607255
59,2018,8,17.39,Juan Carlos I,-3.6163407,40.4607255
59,2018,9,26.35,Juan Carlos I,-3.6163407,40.4607255
59,2018,10,26.81,Juan Carlos I,-3.6163407,40.4607255
59,2018,11,30.39,Juan Carlos I,-3.6163407,40.4607255
59,2018,12,41.39,Juan Carlos I,-3.6163407,40.4607255
59,2019,1,39.06,Juan Carlos I,-3.6163407,40.4607255
59,2019,2,37.0,Juan Carlos I,-3.6163407,40.4607255
59,2019,3,25.32,Juan Carlos I,-3.6163407,40.4607255
59,2019,4,19.03,Juan Carlos I,-3.6163407,40.4607255
59,2019,5,13.74,Juan Carlos I,-3.6163407,40.4607255
59,2019,6,16.29,Juan Carlos I,-3.6163407,40.4607255
59,2019,7,14.23,Juan Carlos I,-3.6163407,40.4607255
59,2019,8,14.77,Juan Carlos I,-3.6163407,40.4607255
59,2019,9,22.13,Juan Carlos I,-3.6163407,40.4607255
59,2019,10,35.29,Juan Carlos I,-3.6163407,40.4607255
59,2019,11,22.65,Juan Carlos I,-3.6163407,40.4607255
59,2019,12,32.39,Juan Carlos I,-3.6163407,40.4607255
59,2020,1,34.81,Juan Carlos I,-3.6163407,40.4607255
59,2020,2,34.35,Juan Carlos I,-3.6163407,40.4607255
59,2020,3,16.19,Juan Carlos I,-3.6163407,40.4607255
59,2020,4,7.77,Juan Carlos I,-3.6163407,40.4607255
59,2020,5,7.68,Juan Carlos I,-3.6163407,40.4607255
59,2020,6,9.0,Juan Carlos I,-3.6163407,40.4607255
59,2020,7,12.52,Juan Carlos I,-3.6163407,40.4607255
59,2020,8,17.94,Juan Carlos I,-3.6163407,40.4607255
59,2020,9,20.03,Juan Carlos I,-3.6163407,40.4607255
59,2020,10,22.55,Juan Carlos I,-3.6163407,40.4607255
59,2020,11,28.29,Juan Carlos I,-3.6163407,40.4607255
59,2020,12,16.97,Juan Carlos I,-3.6163407,40.4607255
59,2021,1,28.71,Juan Carlos I,-3.6163407,40.4607255
59,2021,2,21.97,Juan Carlos I,-3.6163407,40.4607255
59,2021,3,20.48,Juan Carlos I,-3.6163407,40.4607255
59,2021,4,16.06,Juan Carlos I,-3.6163407,40.4607255
59,2021,5,13.23,Juan Carlos I,-3.6163407,40.4607255
59,2021,6,13.65,Juan Carlos I,-3.6163407,40.4607255
59,2021,7,16.97,Juan Carlos I,-3.6163407,40.4607255
59,2021,8,16.94,Juan Carlos I,-3.6163407,40.4607255
59,2021,9,19.68,Juan Carlos I,-3.6163407,40.4607255
59,2021,10,27.35,Juan Carlos I,-3.6163407,40.4607255
59,2021,11,25.26,Juan Carlos I,-3.6163407,40.4607255
59,2021,12,31.0,Juan Carlos I,-3.6163407,40.4607255
59,2022,1,31.77,Juan Carlos I,-3.6163407,40.4607255
59,2022,2,30.03,Juan Carlos I,-3.6163407,40.4607255
59,2022,3,17.87,Juan Carlos I,-3.6163407,40.4607255
59,2022,4,14.16,Juan Carlos I,-3.6163407,40.4607255
59,2022,5,12.1,Juan Carlos I,-3.6163407,40.4607255
59,2022,6,13.65,Juan Carlos I,-3.6163407,40.4607255
59,2022,7,14.81,Juan Carlos I,-3.6163407,40.4607255
59,2022,8,13.65,Juan Carlos I,-3.6163407,40.4607255
59,2022,9,15.61,Juan Carlos I,-3.6163407,40.4607255
59,2022,10,30.84,Juan Carlos I,-3.6163407,40.4607255
59,2022,11,25.35,Juan Carlos I,-3.6163407,40.4607255
59,2022,12,28.87,Juan Carlos I,-3.6163407,40.4607255
60,2013,1,41.42,Tres Olivos,-3.6897308,40.5005477
60,2013,2,30.74,Tres Olivos,-3.6897308,40.5005477
60,2013,3,24.61,Tres Olivos,-3.6897308,40.5005477
60,2013,4,22.19,Tres Olivos,-3.6897308,40.5005477
60,2013,5,20.48,Tres Olivos,-3.6897308,40.5005477
60,2013,6,17.77,Tres Olivos,-3.6897308,40.5005477
60,2013,7,22.45,Tres Olivos,-3.6897308,40.5005477
60,2013,8,18.55,Tres Olivos,-3.6897308,40.5005477
60,2013,9,28.9,Tres Olivos,-3.6897308,40.5005477
60,2013,10,36.58,Tres Olivos,-3.6897308,40.5005477
60,2013,11,33.06,Tres Olivos,-3.6897308,40.5005477
60,2013,12,50.35,Tres Olivos,-3.6897308,40.5005477
60,2014,1,32.35,Tres Olivos,-3.6897308,40.5005477
60,2014,2,27.52,Tres Olivos,-3.6897308,40.5005477
60,2014,3,33.16,Tres Olivos,-3.6897308,40.5005477
60,2014,4,23.35,Tres Olivos,-3.6897308,40.5005477
60,2014,5,18.74,Tres Olivos,-3.6897308,40.5005477
60,2014,6,18.87,Tres Olivos,-3.6897308,40.5005477
60,2014,7,18.1,Tres Olivos,-3.6897308,40.5005477
60,2014,8,15.97,Tres Olivos,-3.6897308,40.5005477
60,2014,9,25.42,Tres Olivos,-3.6897308,40.5005477
60,2014,10,34.84,Tres Olivos,-3.6897308,40.5005477
60,2014,11,36.55,Tres Olivos,-3.6897308,40.5005477
60,2014,12,57.94,Tres Olivos,-3.6897308,40.5005477
60,2015,1,64.26,Tres Olivos,-3.6897308,40.5005477
60,2015,2,32.48,Tres Olivos,-3.6897308,40.5005477
60,2015,3,41.32,Tres Olivos,-3.6897308,40.5005477
60,2015,4,26.29,Tres Olivos,-3.6897308,40.5005477
60,2015,5,24.68,Tres Olivos,-3.6897308,40.5005477
60,2015,6,24.87,Tres Olivos,-3.6897308,40.5005477
60,2015,7,27.26,Tres Olivos,-3.6897308,40.5005477
60,2015,8,22.19,Tres Olivos,-3.6897308,40.5005477
60,2015,9,30.58,Tres Olivos,-3.6897308,40.5005477
60,2015,10,40.06,Tres Olivos,-3.6897308,40.5005477
60,2015,11,50.81,Tres Olivos,-3.6897308,40.5005477
60,2015,12,64.42,Tres Olivos,-3.6897308,40.5005477
60,2016,1,41.45,Tres Olivos,-3.6897308,40.5005477
60,2016,2,31.35,Tres Olivos,-3.6897308,40.5005477
60,2016,3,34.48,Tres Olivos,-3.6897308,40.5005477
60,2016,4,28.45,Tres Olivos,-3.6897308,40.5005477
60,2016,5,27.26,Tres Olivos,-3.6897308,40.5005477
60,2016,6,24.32,Tres Olivos,-3.6897308,40.5005477
60,2016,7,24.74,Tres Olivos,-3.6897308,40.5005477
60,2016,8,23.16,Tres Olivos,-3.6897308,40.5005477
60,2016,9,36.29,Tres Olivos,-3.6897308,40.5005477
60,2016,10,45.29,Tres Olivos,-3.6897308,40.5005477
60,2016,11,48.0,Tres Olivos,-3.6897308,40.5005477
60,2016,12,55.23,Tres Olivos,-3.6897308,40.5005477
60,2017,1,55.23,Tres Olivos,-3.6897308,40.5005477
60,2017,2,35.52,Tres Olivos,-3.6897308,40.5005477
60,2017,3,36.65,Tres Olivos,-3.6897308,40.5005477
60,2017,4,24.65,Tres Olivos,-3.6897308,40.5005477
60,2017,5,23.26,Tres Olivos,-3.6897308,40.5005477
60,2017,6,23.16,Tres Olivos,-3.6897308,40.5005477
60,2017,7,24.29,Tres Olivos,-3.6897308,40.5005477
60,2017,8,20.06,Tres Olivos,-3.6897308,40.5005477
60,2017,9,31.35,Tres Olivos,-3.6897308,40.5005477
60,2017,10,42.61,Tres Olivos,-3.6897308,40.5005477
60,2017,11,53.26,Tres Olivos,-3.6897308,40.5005477
60,2017,12,47.9,Tres Olivos,-3.6897308,40.5005477
60,2018,1,44.94,Tres Olivos,-3.6897308,40.5005477
60,2018,2,35.58,Tres Olivos,-3.6897308,40.5005477
60,2018,3,23.23,Tres Olivos,-3.6897308,40.5005477
60,2018,4,24.0,Tres Olivos,-3.6897308,40.5005477
60,2018,5,22.81,Tres Olivos,-3.6897308,40.5005477
60,2018,6,19.81,Tres Olivos,-3.6897308,40.5005477
60,2018,7,19.23,Tres Olivos,-3.6897308,40.5005477
60,2018,8,19.9,Tres Olivos,-3.6897308,40.5005477
60,2018,9,26.97,Tres Olivos,-3.6897308,40.5005477
60,2018,10,27.19,Tres Olivos,-3.6897308,40.5005477
60,2018,11,27.13,Tres Olivos,-3.6897308,40.5005477
60,2018,12,42.19,Tres Olivos,-3.6897308,40.5005477
60,2019,1,42.03,Tres Olivos,-3.6897308,40.5005477
60,2019,2,40.42,Tres Olivos,-3.6897308,40.5005477
60,2019,3,25.13,Tres Olivos,-3.6897308,40.5005477
60,2019,4,20.35,Tres Olivos,-3.6897308,40.5005477
60,2019,5,14.58,Tres Olivos,-3.6897308,40.5005477
60,2019,6,17.65,Tres Olivos,-3.6897308,40.5005477
60,2019,7,22.0,Tres Olivos,-3.6897308,40.5005477
60,2019,8,16.1,Tres Olivos,-3.6897308,40.5005477
60,2019,9,18.84,Tres Olivos,-3.6897308,40.5005477
60,2019,10,20.81,Tres Olivos,-3.6897308,40.5005477
60,2019,11,15.23,Tres Olivos,-3.6897308,40.5005477
60,2019,12,42.87,Tres Olivos,-3.6897308,40.5005477
60,2020,1,47.55,Tres Olivos,-3.6897308,40.5005477
60,2020,2,48.84,Tres Olivos,-3.6897308,40.5005477
60,2020,3,24.58,Tres Olivos,-3.6897308,40.5005477
60,2020,4,9.65,Tres Olivos,-3.6897308,40.5005477
60,2020,5,8.81,Tres Olivos,-3.6897308,40.5005477
60,2020,6,12.26,Tres Olivos,-3.6897308,40.5005477
60,2020,7,16.35,Tres Olivos,-3.6897308,40.5005477
60,2020,8,18.26,Tres Olivos,-3.6897308,40.5005477
60,2020,9,23.13,Tres Olivos,-3.6897308,40.5005477
60,2020,10,27.65,Tres Olivos,-3.6897308,40.5005477
60,2020,11,41.94,Tres Olivos,-3.6897308,40.5005477
60,2020,12,31.19,Tres Olivos,-3.6897308,40.5005477
60,2021,1,48.87,Tres Olivos,-3.6897308,40.5005477
60,2021,2,27.55,Tres Olivos,-3.6897308,40.5005477
60,2021,3,29.39,Tres Olivos,-3.6897308,40.5005477
60,2021,4,22.74,Tres Olivos,-3.6897308,40.5005477
60,2021,5,19.48,Tres Olivos,-3.6897308,40.5005477
60,2021,6,19.39,Tres Olivos,-3.6897308,40.5005477
60,2021,7,20.55,Tres Olivos,-3.6897308,40.5005477
60,2021,8,20.65,Tres Olivos,-3.6897308,40.5005477
60,2021,9,25.81,Tres Olivos,-3.6897308,40.5005477
60,2021,10,36.58,Tres Olivos,-3.6897308,40.5005477
60,2021,11,37.58,Tres Olivos,-3.6897308,40.5005477
60,2021,12,37.61,Tres Olivos,-3.6897308,40.5005477
60,2022,1,43.97,Tres Olivos,-3.6897308,40.5005477
60,2022,2,36.06,Tres Olivos,-3.6897308,40.5005477
60,2022,3,24.74,Tres Olivos,-3.6897308,40.5005477
60,2022,4,18.55,Tres Olivos,-3.6897308,40.5005477
60,2022,5,18.42,Tres Olivos,-3.6897308,40.5005477
60,2022,6,17.52,Tres Olivos,-3.6897308,40.5005477
60,2022,7,17.97,Tres Olivos,-3.6897308,40.5005477
